"ID","SEX","TYPEAREA","SEX.REPRO","REPRO.STATUS","AGE","PARASITE_STATUS","RBC","HGB","WBC","EOS.CNT","MONO.CNT","NUT.CNT","PL.CNT","LYMP.CNT"
"grls5TD8U6QQ","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.5,17.7,8.3,83,249,4233,272,3652
"grlsQK6Y1QII","Male","Suburban","NeuteredMale","Neutered",23,"Negative",6.9,17,9.8,98,784,6174,300,2744
"grlsLGPFD7MM","Male","Suburban","IntactMale","Intact",15,"Negative",7,16.2,12.5,250,375,9625,196,2250
"grlsNFRXOK00","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",6.7,16.1,8.6,0,1032,5074,191,2494
"grlsGJ8G77ZZ","Female","Rural","IntactFemale","Intact",24,"Negative",6.4,15.4,9,180,450,6030,325,2250
"grlsN9LGP8BB","Male","Rural","IntactMale","Intact",9,"Negative",6,14.7,14.7,294,441,8820,306,4998
"grls43WNF8DD","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.2,17.6,6,240,360,2940,99,2460
"grlsOSHFROO","Male","Suburban","IntactMale","Intact",7,"Negative",5.6,13.7,13.7,411,274,7946,360,5069
"grls1K7T6888","Male","Suburban","NeuteredMale","Neutered",11,"Negative",6.9,16.4,10.3,618,206,6283,189,3193
"grlsXDFP966","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",7,17.5,7.9,237,237,4661,235,2765
"grlsQCGOBDLL","Male","Urban","NeuteredMale","Neutered",10,"Negative",6.9,16.3,12,480,480,5880,427,5160
"grlsO6UMY022","Male","Suburban","IntactMale","Intact",23,"Positive",7.2,16.9,10.1,101,1010,6666,267,2323
"grlsQ1S4CRTT","Male","Suburban","IntactMale","Intact",24,"Negative",8,18.6,8.7,522,261,5742,179,2088
"grlsM80CY500","Male","Suburban","IntactMale","Intact",7,"Negative",6.7,15.8,12.5,125,750,7250,278,4375
"grlsRUY4QMFF","Male","Suburban","NeuteredMale","Neutered",25,"Positive",7.3,18.1,7.1,142,284,3763,176,2911
"grlsU6VUAM00","Male","Suburban","IntactMale","Intact",6,"Negative",6.4,12.8,12.9,903,645,5031,335,6321
"grlsUYVZNFAA","Female","Suburban","IntactFemale","Intact",11,"Negative",6.9,16.4,8.5,0,595,4930,236,2975
"grlsXSHOF7PP","Male","Suburban","IntactMale","Intact",15,"Negative",6.9,16.9,8.5,425,170,4760,208,3060
"grlsM5PCGBQQ","Female","Suburban","NeuteredFemale","Neutered",17,"Negative",6.8,17.8,8.3,415,249,3486,186,4067
"grlsDX627P99","Female","Suburban","NeuteredFemale","Neutered",21,"Negative",7.2,17.6,7.4,0,666,3922,222,2738
"grls06YF0BSS","Male","Urban","IntactMale","Intact",8,"Negative",6.2,15.1,8,160,320,4160,179,3360
"grlsRB7HJ7JJ","Male","Suburban","NeuteredMale","Neutered",7,"Negative",6.2,15.4,11,110,660,4840,222,5280
"grlsMSQR2KGG","Male","Rural","IntactMale","Intact",24,"Negative",7.3,17.1,7.9,869,237,4187,173,2607
"grlsMJZUKONN","Male","Rural","IntactMale","Intact",24,"Negative",6.9,16.4,9.4,752,376,5170,198,3102
"grls3DZD6FPP","Male","Suburban","IntactMale","Intact",6,"Negative",5.3,12.9,9.2,184,368,5152,256,3404
"grlsFYWMDHWW","Male","Rural","NeuteredMale","Neutered",11,"Negative",6.9,17.2,10.7,321,321,6741,200,3317
"grlsEGJEH6HH","Male","Rural","IntactMale","Intact",6,"Negative",4.9,11.8,7.5,75,525,4350,395,2550
"grlsTWDNOIWW","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",6.6,16.4,7,770,140,4130,222,1960
"grlsX54PJKMM","Male","Rural","IntactMale","Intact",19,"Negative",7,17.5,10.3,309,309,6180,275,3399
"grlsI2GJW4XX","Male","Urban","NeuteredMale","Neutered",14,"Negative",6.4,16.4,10.4,0,1248,6552,196,2600
"grlsCF3EMZLL","Female","Suburban","NeuteredFemale","Neutered",20,"Negative",6,15.1,8.8,616,616,5192,110,2288
"grls9H24U577","Female","Suburban","IntactFemale","Intact",17,"Negative",7,16.6,6.6,66,660,3696,179,2112
"grlsMI3ZSXFF","Male","Suburban","IntactMale","Intact",6,"Negative",5.7,13.6,10.8,432,432,4428,259,5400
"grlsLON5DWWW","Male","Suburban","IntactMale","Intact",6,"Negative",5,12.1,6.7,201,469,3149,132,2881
"grlsYYKL9EMM","Female","Urban","NeuteredFemale","Neutered",12,"Negative",6.7,15.6,8.4,84,252,4284,202,3780
"grlsQ6B8XB77","Male","Rural","NeuteredMale","Neutered",15,"Negative",6.4,15.3,12,600,480,7080,283,3840
"grlsQYVH1XNN","Female","Suburban","NeuteredFemale","Neutered",11,"Negative",6.3,14.9,9.2,1288,276,3128,189,4416
"grls7K7O3OJJ","Female","Suburban","IntactFemale","Intact",7,"Negative",6.4,15.3,10.4,208,520,4888,227,4576
"grls82YV1J66","Male","Rural","NeuteredMale","Neutered",15,"Negative",5.6,13.9,9.1,0,819,5096,235,3094
"grlsSUEKOKJJ","Female","Suburban","IntactFemale","Intact",6,"Negative",6.2,14.2,9.5,0,760,4655,264,4085
"grlsYI05S9OO","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",7,17.6,10.6,212,318,5300,343,4664
"grls9UMJSHSS","Female","Rural","NeuteredFemale","Neutered",6,"Negative",5.9,12.9,6.5,325,325,4745,250,1105
"grlsCSRZJ566","Male","Rural","IntactMale","Intact",24,"Negative",6.3,15.2,10.1,303,202,6060,171,3535
"grlsRKX90IRR","Female","Suburban","NeuteredFemale","Neutered",6,"Negative",6,14.2,6.7,201,335,3819,207,2345
"grlsUVO4GJJ","Male","Suburban","IntactMale","Intact",6,"Negative",4.3,10.9,7.7,154,385,4389,195,2772
"grlsE0PPYZOO","Male","Suburban","NeuteredMale","Neutered",6,"Negative",4.9,11.6,10.4,208,520,6136,346,3536
"grlsBLVCX2EE","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",6.6,16.5,6.7,201,134,3618,224,2680
"grls1Y9WQK22","Female","Rural","NeuteredFemale","Neutered",11,"Negative",6.8,16.5,9.8,98,784,7056,110,1764
"grls3I0FFJ77","Female","Suburban","NeuteredFemale","Neutered",6,"Negative",6.5,15.8,7,210,210,2660,245,3850
"grls2O5XL9PP","Female","Suburban","IntactFemale","Intact",24,"Negative",6.4,16.4,11.2,448,672,9632,322,448
"grlsMR49RZ22","Male","Suburban","IntactMale","Intact",22,"Positive",6.7,16.6,7.9,395,237,6004,261,1264
"grlsVZZT8XOO","Female","Rural","IntactFemale","Intact",25,"Negative",5.5,13.6,12.5,875,375,7750,260,3500
"grlsC5YM2HWW","Male","Rural","IntactMale","Intact",7,"Negative",6.2,16,9.2,184,276,5520,280,3220
"grls2QHPY7DD","Female","Suburban","NeuteredFemale","Neutered",21,"Negative",6.6,15.9,5.5,0,550,2805,184,2145
"grlsRH18HHQQ","Male","Suburban","IntactMale","Intact",14,"Negative",5.9,14.1,5.4,54,324,3402,218,1620
"grls59HBPYNN","Female","Suburban","NeuteredFemale","Neutered",25,"Negative",5.9,15.2,6.6,132,198,3630,198,2574
"grlsU2A1VSGG","Female","Urban","IntactFemale","Intact",6,"Negative",6,15,8.5,85,680,3910,266,3825
"grlsJESCC255","Male","Suburban","NeuteredMale","Neutered",7,"Negative",5.4,12.9,11.3,565,565,6102,316,4068
"grlsVHXZ6SOO","Male","Suburban","IntactMale","Intact",24,"Negative",6.8,17.2,10.3,618,309,7828,259,1545
"grlsC33PECFF","Male","Rural","NeuteredMale","Neutered",19,"Negative",6.7,15.9,7.1,568,284,3479,194,2698
"grls7ZDCH9RR","Male","Suburban","NeuteredMale","Neutered",16,"Negative",7.3,17.6,8.8,88,616,5016,151,3080
"grls50POPX","Male","Suburban","NeuteredMale","Neutered",21,"Negative",6.9,16.4,8.4,84,504,4200,143,3612
"grlsMEIYX9UU","Male","Rural","IntactMale","Intact",12,"Negative",6,14.6,14.3,286,429,8151,303,5434
"grlsVWFN7MZZ","Female","Urban","NeuteredFemale","Neutered",21,"Negative",7.5,17.7,6.2,248,186,3782,163,1922
"grlsE3JWJG33","Male","Rural","NeuteredMale","Neutered",12,"Negative",5.9,14.5,7.5,150,225,4050,244,3000
"grls83VQG44","Male","Rural","NeuteredMale","Neutered",17,"Negative",7,16.7,6.5,130,130,4355,196,1885
"grls35EKPBEE","Male","Suburban","NeuteredMale","Neutered",23,"Negative",6.8,16.3,7.6,532,304,3952,270,2812
"grlsJPSLZI99","Female","Urban","NeuteredFemale","Neutered",14,"Negative",6.8,17.3,6.4,320,192,2880,129,2944
"grlsRP2416JJ","Female","Urban","IntactFemale","Intact",6,"Negative",6.8,15,7.6,76,152,3876,350,3496
"grlsKLHVOQ00","Male","Rural","NeuteredMale","Neutered",13,"Positive",6.8,17,10,0,1000,6000,268,3000
"grlsDI1TMMZZ","Female","Suburban","IntactFemale","Intact",16,"Negative",7,16.5,11.1,222,444,7215,276,3219
"grlsDVEQDJMM","Male","Suburban","NeuteredMale","Neutered",7,"Negative",5.2,12.4,9.7,0,776,5044,207,3783
"grls2E2MQW66","Male","Suburban","IntactMale","Intact",6,"Negative",5.8,13.8,8.9,801,356,3382,292,4272
"grls487UKJ88","Female","Suburban","NeuteredFemale","Neutered",19,"Negative",5.6,13.7,8.4,588,252,4452,165,3108
"grlsTOWNL9UU","Female","Suburban","IntactFemale","Intact",24,"Negative",6.1,15.4,7.7,0,693,4620,320,2387
"grls3TP3YZQQ","Male","Suburban","NeuteredMale","Neutered",15,"Negative",6.5,15.2,10.5,105,210,5355,273,4830
"grlsTIM0LS55","Female","Urban","NeuteredFemale","Neutered",15,"Negative",6.2,15.5,6.6,330,660,3168,268,2376
"grlsJ4D4L","Female","Rural","NeuteredFemale","Neutered",23,"Positive",6.7,17.6,8.9,356,445,6408,245,1691
"grlsRP7YX7RR","Female","Suburban","NeuteredFemale","Neutered",14,"Negative",6.1,15,9.4,94,376,5452,220,3384
"grlsSD3RJBJJ","Male","Suburban","NeuteredMale","Neutered",8,"Negative",5.7,13.8,10.7,535,321,6420,205,3424
"grlsWTJCGTOO","Female","Suburban","IntactFemale","Intact",11,"Negative",7.2,17.5,10.3,0,721,5562,251,3914
"grlsFBHIU9HH","Male","Suburban","IntactMale","Intact",7,"Negative",5.7,13.1,14,280,840,7840,260,4900
"grlsEBPBMP88","Female","Rural","IntactFemale","Intact",9,"Negative",5.7,14.7,11.5,575,230,5980,244,4600
"grls92KOGF00","Male","Suburban","NeuteredMale","Neutered",22,"Negative",6.6,16.6,8.5,255,425,4165,224,3570
"grlsWLDTYLFF","Male","Rural","IntactMale","Intact",23,"Negative",7.1,16.7,8.2,164,246,6068,284,1722
"grlsLV3DSCLL","Male","Rural","NeuteredMale","Neutered",16,"Negative",6.9,17.4,9.2,184,368,6256,226,2392
"grlsXZJJ94DD","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",6.1,14,8.1,0,729,4374,295,2997
"grlsOR8RUFF","Male","Suburban","IntactMale","Intact",11,"Negative",6.4,15.8,11.3,226,339,7571,240,3051
"grlsD3O0F7NN","Female","Suburban","NeuteredFemale","Neutered",24,"Positive",6.7,15.4,9.3,0,651,6696,263,1953
"grls2KYD04OO","Male","Rural","NeuteredMale","Neutered",23,"Negative",6.7,15.6,10.9,872,654,6540,214,2834
"grlsDK84N44","Female","Rural","NeuteredFemale","Neutered",13,"Negative",6.5,16.1,8.3,249,166,5229,362,2656
"grls7DPE0X77","Female","Suburban","NeuteredFemale","Neutered",19,"Negative",7.3,18.1,7.3,146,146,4380,223,2628
"grlsBM4T6E33","Male","Rural","NeuteredMale","Neutered",8,"Negative",6.2,14.2,13.5,270,540,6885,226,5805
"grlsWO75MFNN","Female","Rural","NeuteredFemale","Neutered",23,"Positive",6,15.1,11.9,1071,1309,6783,217,2737
"grlsXC9YA8WW","Female","Suburban","NeuteredFemale","Neutered",17,"Negative",7.2,16.9,8.7,261,261,4611,225,3567
"grls2RNDQUCC","Female","Suburban","IntactFemale","Intact",7,"Negative",5.7,13.6,6,120,480,3660,214,1740
"grlsXFBEMJKK","Male","Suburban","NeuteredMale","Neutered",16,"Negative",5.7,14.5,7.6,304,304,4104,211,2888
"grlsP0F0A455","Female","Rural","NeuteredFemale","Neutered",24,"Negative",7.1,17.6,8,160,240,5120,191,2480
"grlsBAXI8KCC","Female","Suburban","IntactFemale","Intact",12,"Positive",4.4,10.7,5.2,52,260,3016,220,1872
"grlsGZEB79QQ","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",6.52,15.7,6.8,0,136,3740,196,2924
"grlsXISA2YRR","Female","Rural","NeuteredFemale","Neutered",14,"Negative",6.2,16.2,10,100,300,5400,242,4100
"grlsDOPYCBCC","Male","Suburban","IntactMale","Intact",6,"Negative",7.6,11.9,8.7,174,174,5220,253,3132
"grls5DPKIITT","Female","Urban","IntactFemale","Intact",6,"Positive",5.2,12.2,9.2,184,368,5244,355,3404
"grlsE4WF7Y66","Male","Rural","IntactMale","Intact",8,"Negative",6,15.1,8.9,178,356,5785,190,2581
"grlsWZSGXLKK","Female","Suburban","NeuteredFemale","Neutered",19,"Negative",6.3,15.3,7.2,72,864,4104,246,2160
"grlsE4UWZL11","Male","Suburban","IntactMale","Intact",6,"Negative",6.05,15.3,10.8,216,324,6372,398,3888
"grlsZ8LP0TYY","Female","Suburban","NeuteredFemale","Neutered",7,"Negative",5.95,14.1,7.1,284,284,3834,252,2698
"grlsWR34FTYY","Male","Suburban","IntactMale","Intact",13,"Negative",6.45,16.4,12.6,0,756,6804,193,4914
"grlsUB0LLIEE","Male","Suburban","IntactMale","Intact",7,"Negative",5.85,13.5,11.4,0,912,6954,216,3534
"grls634H26FF","Male","Rural","IntactMale","Intact",23,"Negative",7.13,16.5,8.6,0,860,5246,266,2494
"grlsFBCOXUUU","Female","Rural","IntactFemale","Intact",6,"Negative",5.33,12.4,14,140,840,7700,312,5180
"grlsIEOM14RR","Male","Urban","NeuteredMale","Neutered",14,"Negative",5.28,13.2,9.3,0,651,4650,266,3906
"grls0ODDD7QQ","Male","Suburban","IntactMale","Intact",15,"Negative",6.37,16.1,6.7,67,469,3953,192,2211
"grlsM5FXIJDD","Female","Suburban","IntactFemale","Intact",16,"Negative",7.58,17.9,9.5,380,285,5415,249,3420
"grls6296WOLL","Female","Rural","NeuteredFemale","Neutered",16,"Negative",6.17,16,9.7,97,679,5335,268,3589
"grlsHJOG0OJJ","Female","Suburban","IntactFemale","Intact",6,"Negative",4.88,12.4,7.9,158,237,3634,239,3792
"grls17FS6T00","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",6.34,15.3,8.3,415,415,4150,126,3320
"grlsJ2SZ35II","Male","Urban","NeuteredMale","Neutered",18,"Negative",7.1,17.4,5.8,174,174,3132,142,2320
"grls4Z3O47CC","Female","Suburban","NeuteredFemale","Neutered",20,"Negative",6.98,17.1,6.5,325,130,3055,262,2990
"grlsGGWL20KK","Male","Suburban","IntactMale","Intact",24,"Negative",8.12,19.6,8,0,480,5280,134,2240
"grlsVCUEMCWW","Male","Suburban","IntactMale","Intact",11,"Negative",5.7,13.4,12.4,0,868,7440,268,4092
"grlsVMQFNK33","Female","Suburban","IntactFemale","Intact",11,"Negative",5.8,14.2,11.2,224,448,7056,358,3472
"grls83M185OO","Male","Suburban","NeuteredMale","Neutered",21,"Negative",6.99,16.6,9.2,460,276,6164,190,2300
"grlsDBOJ9C99","Female","Suburban","NeuteredFemale","Neutered",21,"Negative",7.42,17.7,7.8,468,156,4680,278,2496
"grlsK52ZI955","Female","Suburban","IntactFemale","Intact",11,"Negative",6.31,15,11.4,0,912,6612,319,3876
"grlsW9GKD111","Male","Suburban","NeuteredMale","Neutered",21,"Negative",6.5,15.5,14.7,441,1176,9555,321,3528
"grlsSJ0A7NFF","Male","Suburban","NeuteredMale","Neutered",11,"Negative",6.47,16.4,12.2,0,732,6466,279,4880
"grls75DYUD22","Male","Rural","IntactMale","Intact",19,"Negative",7.34,17.7,9.9,0,792,5643,192,3366
"grlsLMEV166","Male","Rural","IntactMale","Intact",24,"Negative",7.06,17,8.8,88,1056,5280,258,2376
"grls719B98CC","Female","Suburban","IntactFemale","Intact",16,"Negative",5.21,12.9,5.7,456,285,2850,150,2052
"grls5I3MV99","Male","Suburban","IntactMale","Intact",8,"Negative",5.34,12.3,6.9,0,690,2829,250,3312
"grls7P4NN355","Male","Rural","IntactMale","Intact",23,"Negative",6.8,16.5,9.3,930,279,4650,291,3348
"grlsPE2IYC88","Female","Suburban","NeuteredFemale","Neutered",20,"Negative",6.23,15,5.6,280,112,3024,217,2128
"grlsCZD67766","Female","Rural","IntactFemale","Intact",23,"Negative",6.42,15.6,9.8,490,294,4606,278,4410
"grlsNMMFFPTT","Male","Rural","NeuteredMale","Neutered",11,"Negative",6.36,15.7,8.8,264,352,5104,264,3080
"grlsJ237EKQQ","Male","Rural","NeuteredMale","Neutered",6,"Negative",5.67,14.1,9,450,360,4770,227,3330
"grlsV400W4FF","Male","Urban","NeuteredMale","Neutered",15,"Negative",6.59,15.3,8.7,261,435,4611,209,3393
"grlsFF3DCAOO","Female","Rural","IntactFemale","Intact",15,"Negative",6.55,16.2,10.4,208,416,6760,395,2912
"grls4YWCFZZZ","Male","Rural","IntactMale","Intact",18,"Negative",7.37,16.6,9,0,1170,4590,225,3240
"grls59085811","Male","Rural","NeuteredMale","Neutered",16,"Negative",7.26,17.5,10.3,412,309,5459,213,4120
"grlsQKO57ROO","Male","Suburban","NeuteredMale","Neutered",19,"Negative",7.23,17.9,9.8,0,686,4312,192,4802
"grls29HWHH77","Female","Urban","IntactFemale","Intact",12,"Positive",5.85,14.1,9.5,285,285,5890,194,3040
"grls4V37K977","Male","Suburban","IntactMale","Intact",16,"Negative",6.74,15.7,10.9,109,654,7521,293,2616
"grls3I4TC288","Male","Rural","IntactMale","Intact",16,"Negative",6.29,14.6,8.5,85,170,6205,338,2040
"grlsDQLYSSZZ","Male","Rural","NeuteredMale","Neutered",17,"Negative",6.3,16.2,8.5,170,255,3825,216,4250
"grlsDBV9O699","Female","Urban","NeuteredFemale","Neutered",22,"Negative",7.21,18.4,7.1,71,213,3905,242,2911
"grlsL9ZRBUTT","Female","Rural","NeuteredFemale","Neutered",25,"Negative",5.94,14.7,7.2,360,144,4464,342,2232
"grls9KYH1GAA","Male","Rural","IntactMale","Intact",18,"Negative",6.27,14.5,7.1,426,284,3692,205,2698
"grlsKK1DGPTT","Male","Suburban","NeuteredMale","Neutered",8,"Negative",6.94,15,9.1,546,455,5096,258,3003
"grlsJ66SW4UU","Female","Urban","IntactFemale","Intact",24,"Negative",7.34,17.6,5.8,116,174,3190,237,2320
"grlsUFZRYGYY","Female","Suburban","IntactFemale","Intact",6,"Negative",5.63,14.2,7,280,280,2660,174,3780
"grls9CHO6Q22","Female","Suburban","NeuteredFemale","Neutered",26,"Negative",7.8,18.7,6.9,138,207,3933,218,2484
"grls2AHBWF","Male","Urban","IntactMale","Intact",6,"Negative",5.45,13.5,8.4,420,336,3696,203,3864
"grlsQGX4QLVV","Female","Suburban","NeuteredFemale","Neutered",25,"Negative",7.54,18.5,8.6,344,258,3956,235,3956
"grlsRC2T9DEE","Female","Suburban","NeuteredFemale","Neutered",6,"Negative",6.74,15.5,9.9,396,495,6138,286,2871
"grls66CMWWXX","Female","Suburban","NeuteredFemale","Neutered",18,"Negative",7.55,18.1,5.7,114,171,2679,180,2679
"grls60PTJPGG","Female","Suburban","IntactFemale","Intact",8,"Negative",5.68,13.5,8.3,415,415,3486,212,3984
"grls5E6I4WMM","Male","Suburban","NeuteredMale","Neutered",26,"Positive",7.12,17.4,6.5,0,455,2990,301,3055
"grlsT7FPML44","Male","Rural","IntactMale","Intact",5,"Negative",4.87,11.6,7.8,234,234,4134,297,3120
"grlsWFV3QDBB","Female","Suburban","IntactFemale","Intact",6,"Negative",6.05,14.6,12.6,126,504,8820,363,3150
"grls6K12UGYY","Female","Urban","NeuteredFemale","Neutered",15,"Negative",6.71,15.8,5.6,504,280,2744,282,2016
"grls4QMUYS99","Female","Rural","NeuteredFemale","Neutered",23,"Negative",7.69,17.9,7.1,0,781,4047,232,2272
"grlsH8UP2NNN","Female","Rural","NeuteredFemale","Neutered",23,"Negative",7.24,17.3,8.3,0,830,3901,330,3569
"grls81UM1522","Male","Rural","IntactMale","Intact",7,"Negative",6.91,15.5,13.2,132,396,7656,312,5016
"grlsPRRFU5WW","Female","Urban","IntactFemale","Intact",13,"Negative",6.32,15.3,8.3,166,249,5395,167,2490
"grls4EBRJ3PP","Female","Suburban","NeuteredFemale","Neutered",19,"Negative",7.27,17.3,6.3,189,126,3780,222,2142
"grls8WD6FNUU","Male","Suburban","IntactMale","Intact",6,"Negative",5.07,12.1,5.6,112,168,3248,297,2072
"grls33E7KL55","Male","Rural","IntactMale","Intact",6,"Negative",5.42,12.3,7.2,72,432,3816,301,2880
"grlsXIMHBKPP","Female","Suburban","NeuteredFemale","Neutered",10,"Negative",6.59,15.9,6.3,315,693,3024,117,2205
"grls3U64NSUU","Female","Rural","NeuteredFemale","Neutered",13,"Negative",5.72,14.4,9.7,97,679,5335,262,3589
"grls84ZCVBBB","Male","Suburban","IntactMale","Intact",16,"Negative",6.41,15.1,10.9,218,327,6867,235,3488
"grlsBP3I7F55","Female","Suburban","NeuteredFemale","Neutered",14,"Negative",6.78,16.1,9.8,196,588,5488,220,3528
"grlsLZCMH0KK","Male","Suburban","IntactMale","Intact",7,"Negative",6.26,14.6,12.9,645,387,7095,187,4644
"grls87P8Z7OO","Female","Urban","IntactFemale","Intact",11,"Negative",6.21,14.3,10.5,315,420,6405,354,3360
"grlsOG44L9UU","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",6.59,16.5,10.3,0,721,5768,184,3811
"grlsX03TLECC","Male","Suburban","IntactMale","Intact",13,"Negative",6.66,16.1,11.7,468,468,6435,240,4212
"grlsO45NQLBB","Female","Suburban","NeuteredFemale","Neutered",21,"Negative",6.9,17,6.4,192,832,3328,79,2048
"grlsG50LXUU","Female","Suburban","IntactFemale","Intact",11,"Negative",6.82,15.6,9.9,0,1089,5742,244,3069
"grlsJZZZLQ33","Female","Suburban","IntactFemale","Intact",6,"Negative",6.23,14.8,13.6,136,272,8024,270,5168
"grls4FERT0TT","Female","Urban","IntactFemale","Intact",12,"Negative",7.28,17.3,9.8,588,392,5390,210,3430
"grlsJCVWWRMM","Male","Urban","IntactMale","Intact",11,"Negative",5.94,14.7,15.5,310,620,8060,223,6510
"grlsYC4IWSHH","Male","Suburban","IntactMale","Intact",24,"Negative",6.37,15.5,5.6,0,392,3528,131,1680
"grlsU6KIHA77","Female","Suburban","IntactFemale","Intact",24,"Negative",6.23,15,6.5,390,260,3965,228,1885
"grlsPBXYI200","Female","Suburban","NeuteredFemale","Neutered",11,"Negative",8.25,19.3,10.9,109,327,5995,283,4251
"grlsQLVJS777","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.1,18.2,6.1,61,366,3477,280,2135
"grlsHNYS5ITT","Female","Suburban","IntactFemale","Intact",12,"Negative",5.92,14.3,11.8,236,354,8614,181,2596
"grls9UA0NX99","Female","Suburban","IntactFemale","Intact",12,"Negative",5.99,14.6,8.4,84,840,4872,239,2604
"grlsXNC5S0DD","Female","Suburban","IntactFemale","Intact",6,"Negative",5.59,13.2,11.1,333,555,5994,205,4218
"grlsOI9CDW33","Male","Suburban","IntactMale","Intact",22,"Negative",7.18,17.3,8.8,88,264,5280,198,3168
"grlsQ62IHG88","Male","Suburban","IntactMale","Intact",16,"Negative",7.51,17.6,14,140,420,9800,205,3500
"grlsIYPAQXX","Female","Suburban","NeuteredFemale","Neutered",19,"Negative",7.08,17.1,9.6,96,1056,4800,198,3648
"grlsN5DLQZ66","Male","Suburban","NeuteredMale","Neutered",22,"Negative",6.51,16.4,13.5,270,675,8775,188,3780
"grlsXLFH9I11","Female","Suburban","IntactFemale","Intact",14,"Negative",5.78,15,8.8,352,352,5280,195,2816
"grlsH1F97YLL","Male","Suburban","IntactMale","Intact",21,"Negative",6.48,16.3,8.2,902,328,5330,119,1640
"grlsY7QXGVLL","Female","Suburban","NeuteredFemale","Neutered",14,"Negative",7.55,17.5,8.1,324,243,4698,249,2835
"grls85KWAGFF","Female","Rural","IntactFemale","Intact",9,"Negative",6.32,14.3,10.8,0,972,5940,358,3888
"grlsTK54KUWW","Female","Suburban","NeuteredFemale","Neutered",6,"Negative",6.47,15.2,7.4,0,444,3182,216,3774
"grlsL4OT4R44","Male","Rural","IntactMale","Intact",24,"Negative",7.82,17.9,11,110,330,6930,206,3630
"grlsPMRYSYY","Female","Rural","IntactFemale","Intact",24,"Negative",6.58,16.1,12.5,375,500,8375,443,3250
"grls8ZEO5YOO","Male","Suburban","NeuteredMale","Neutered",13,"Negative",6.88,17.7,9,0,810,4500,205,3600
"grlsBRU738NN","Male","Rural","NeuteredMale","Neutered",16,"Negative",6.81,15.8,8.3,0,498,4897,314,2905
"grls4QUZPM44","Female","Rural","IntactFemale","Intact",9,"Positive",6.69,15.3,10.5,525,315,5880,297,3780
